repo_name,commit_num,commit,code_slice,classification,result_two_steps
HackerDoomsday,9,587b0,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,9,587b0,NEW@<module>@multimedia.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,9,587b0,NEW@<module>@start_gdi.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,9,587b0,NEW@<module>@gui.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,9,587b0,NEW@<module>@regedit_and_virus_safe.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,10,b73db,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,10,b73db,<module>@start_gdi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,10,b73db,NEW@<module>@gui.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,10,b73db,<module>@regedit_and_virus_safe.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,10,b73db,<module>@multimedia.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,11,cfc7a,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,11,cfc7a,<module>@start_gdi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,11,cfc7a,NEW@<module>@gui.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,11,cfc7a,<module>@regedit_and_virus_safe.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,11,cfc7a,<module>@multimedia.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,12,22e8b,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,12,22e8b,NEW@<module>@multimedia.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,12,22e8b,<module>@start_gdi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,12,22e8b,NEW@<module>@gui.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,12,22e8b,NEW@<module>@regedit_and_virus_safe.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,13,584b5,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,13,584b5,NEW@<module>@multimedia.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,13,584b5,<module>@start_gdi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,13,584b5,NEW@<module>@gui.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,13,584b5,<module>@regedit_and_virus_safe.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,14,79e7c,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,14,79e7c,NEW@worker@regedit_and_virus_safe.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,14,79e7c,<module>@start_gdi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,14,79e7c,NEW@<module>@gui.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,14,79e7c,NEW@<module>@regedit_and_virus_safe.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,14,79e7c,<module>@multimedia.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,15,2b860,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,15,2b860,NEW@<module>@multimedia.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,15,2b860,NEW@<module>@start_gdi.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,15,2b860,NEW@<module>@gui.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,15,2b860,NEW@<module>@regedit_and_virus_safe.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,16,de183,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,16,de183,NEW@<module>@multimedia.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,16,de183,NEW@<module>@start_gdi.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,16,de183,NEW@<module>@gui.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,16,de183,NEW@<module>@regedit_and_virus_safe.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,17,2bf39,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,17,2bf39,NEW@<module>@multimedia.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,17,2bf39,<module>@start_gdi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,17,2bf39,NEW@<module>@gui.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,17,2bf39,NEW@<module>@regedit_and_virus_safe.py_slice.py,Undetermined,Undetermined
HackerDoomsday,18,b4360,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,18,b4360,NEW@worker@regedit_and_virus_safe.py_slice.py,Benign,Benign
HackerDoomsday,18,b4360,<module>@start_gdi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,18,b4360,NEW@<module>@gui.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,18,b4360,NEW@<module>@regedit_and_virus_safe.py_slice.py,Undetermined,Undetermined
HackerDoomsday,18,b4360,<module>@multimedia.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,19,09785,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,19,09785,NEW@<module>@multimedia.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,19,09785,worker@unknown_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,19,09785,<module>@start_gdi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,19,09785,NEW@<module>@gui.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,19,09785,<module>@regedit_and_virus_safe.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,20,9b8ec,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,20,9b8ec,NEW@<module>@multimedia.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,20,9b8ec,NEW@<lambda>16@gui.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,20,9b8ec,NEW@<module>@start_gdi.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,20,9b8ec,NEW@<module>@gui.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,20,9b8ec,NEW@<module>@regedit_and_virus_safe.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,21,88b3c,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,21,88b3c,NEW@<module>@multimedia.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,21,88b3c,NEW@<lambda>5@gui.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,21,88b3c,<module>@start_gdi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,21,88b3c,NEW@<lambda>6@gui.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,21,88b3c,NEW@<module>@gui.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,21,88b3c,NEW@<module>@regedit_and_virus_safe.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,22,3b318,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,22,3b318,NEW@<module>@multimedia.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,22,3b318,NEW@<lambda>5@gui.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,22,3b318,<module>@start_gdi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,22,3b318,NEW@<lambda>6@gui.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,22,3b318,NEW@<module>@gui.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,22,3b318,<module>@regedit_and_virus_safe.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,23,cc00d,NEW@<module>@main.py_slice.py,Full Attack Chain,Full Attack Chain
HackerDoomsday,23,cc00d,NEW@<module>@multimedia.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,23,cc00d,NEW@<lambda>5@gui.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,23,cc00d,<module>@start_gdi.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
HackerDoomsday,23,cc00d,NEW@<lambda>6@gui.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,23,cc00d,NEW@<module>@gui.py_slice.py,Core Attack Chain,Core Attack Chain
HackerDoomsday,23,cc00d,NEW@<module>@regedit_and_virus_safe.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,0,ba7bd,attacker.py__module__slice.py,SAME AS BEFORE,SAME AS BEFORE
Infinite-Folder-Virus,1,4a9ea,NEW@<module>@attacker.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,2,65556,NEW@<module>@test.py_slice.py,Benign,Benign
Infinite-Folder-Virus,2,65556,NEW@<module>@attacker.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,3,7ac4d,NEW@<module>@attacker.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,4,88f37,NEW@<module>@attacker.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,4,88f37,NEW@<module>@base.py_slice.py,Undetermined,Undetermined
Infinite-Folder-Virus,5,2118e,NEW@<module>@attacker.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,5,2118e,NEW@<module>@base.py_slice.py,Undetermined,Undetermined
Infinite-Folder-Virus,6,90d1d,NEW@<module>@attacker.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,6,90d1d,NEW@<module>@base.py_slice.py,Undetermined,Undetermined
Infinite-Folder-Virus,7,a6604,NEW@<module>@attacker.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,7,a6604,NEW@<module>@base.py_slice.py,Undetermined,Undetermined
Infinite-Folder-Virus,8,4f6a1,NEW@<module>@test.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,8,4f6a1,NEW@<module>@attacker.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,8,4f6a1,NEW@<module>@base.py_slice.py,Full Attack Chain,Full Attack Chain
Infinite-Folder-Virus,9,f5eb8,NEW@<module>@test.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,9,f5eb8,NEW@<module>@attacker.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,9,f5eb8,NEW@<module>@base.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,10,eb4ab,NEW@<module>@attacker.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,10,eb4ab,NEW@<module>@EnvCreator.py_slice.py,Benign,Benign
Infinite-Folder-Virus,10,eb4ab,NEW@<module>@base.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,11,983cf,NEW@<module>@attacker.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,11,983cf,NEW@<module>@EnvCreator.py_slice.py,Benign,Benign
Infinite-Folder-Virus,11,983cf,NEW@<module>@base.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,12,a5995,NEW@<module>@attacker.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,12,a5995,NEW@<module>@EnvCreator.py_slice.py,Benign,Benign
Infinite-Folder-Virus,12,a5995,NEW@<module>@base.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,13,903ad,NEW@<module>@attacker.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,13,903ad,NEW@<module>@EnvCreator.py_slice.py,Benign,Benign
Infinite-Folder-Virus,13,903ad,NEW@<module>@base.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,14,8c8d1,<module>@base.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Infinite-Folder-Virus,14,8c8d1,<module>@EnvCreator.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Infinite-Folder-Virus,14,8c8d1,NEW@<module>@attacker.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,15,f9ce1,<module>@EnvCreator.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Infinite-Folder-Virus,15,f9ce1,NEW@<module>@attacker.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,15,f9ce1,NEW@<module>@base.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,16,1c08f,NEW@<module>@ctypesTest.py_slice.py,Benign,Benign
Infinite-Folder-Virus,16,1c08f,NEW@<module>@attacker.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,16,1c08f,NEW@<module>@EnvCreator.py_slice.py,Undetermined,Undetermined
Infinite-Folder-Virus,16,1c08f,NEW@<module>@base.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,17,9f429,NEW@<module>@ctypesTest.py_slice.py,Benign,Benign
Infinite-Folder-Virus,17,9f429,NEW@<module>@attacker.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,17,9f429,NEW@<module>@EnvCreator.py_slice.py,Undetermined,Undetermined
Infinite-Folder-Virus,17,9f429,NEW@<module>@base.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,18,926e2,NEW@<module>@Fbscraper.py_slice.py,Undetermined,Undetermined
Infinite-Folder-Virus,18,926e2,NEW@<module>@attacker.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,18,926e2,NEW@<module>@EnvCreator.py_slice.py,Undetermined,Undetermined
Infinite-Folder-Virus,18,926e2,NEW@<module>@base.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,19,4e4db,NEW@<module>@Fbscraper.py_slice.py,Undetermined,Undetermined
Infinite-Folder-Virus,19,4e4db,NEW@<module>@attacker.py_slice.py,Core Attack Chain,Core Attack Chain
Infinite-Folder-Virus,19,4e4db,NEW@<module>@EnvCreator.py_slice.py,Undetermined,Undetermined
Infinite-Folder-Virus,19,4e4db,NEW@<module>@base.py_slice.py,Core Attack Chain,Core Attack Chain
MakeMalware_EthicalHacking,0,3db3c,NEW@<module>@demo2_getReportByEmail.py_slice.py,Full Attack Chain,Full Attack Chain
MakeMalware_EthicalHacking,0,3db3c,NEW@<module>@demo1_executeCommands.py_slice.py,Core Attack Chain,Core Attack Chain
MakeMalware_EthicalHacking,1,a587c,NEW@<module>@demo2_getReportByEmail.py_slice.py,Full Attack Chain,Full Attack Chain
MakeMalware_EthicalHacking,1,a587c,<module>@demo1_executeCommands.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,2,ce388,<module>@demo2_getReportByEmail.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,2,ce388,<module>@demo1_executeCommands.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,2,ce388,NEW@<module>@demo3_stealWLAN.py_slice.py,Full Attack Chain,Full Attack Chain
MakeMalware_EthicalHacking,3,2cfa9,<module>@demo2_getReportByEmail.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,3,2cfa9,<module>@demo1_executeCommands.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,3,2cfa9,NEW@<module>@demo4_downloadFilesOnTarget.py_slice.py,Benign,Benign
MakeMalware_EthicalHacking,3,2cfa9,<module>@demo3_stealWLAN.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,4,06deb,<module>@demo2_getReportByEmail.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,4,06deb,<module>@demo4_downloadFilesOnTarget.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,4,06deb,<module>@demo1_executeCommands.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,4,06deb,<module>@demo3_stealWLAN.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,4,06deb,NEW@<module>@demo5_downloadAndRunFilesOnTarget.py_slice.py,Core Attack Chain,Core Attack Chain
MakeMalware_EthicalHacking,5,f2561,<module>@demo2_getReportByEmail.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,5,f2561,<module>@demo4_downloadFilesOnTarget.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,5,f2561,<module>@demo1_executeCommands.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,5,f2561,NEW@<module>@demo6_DownloadExecuteReport.py_slice.py,Core Attack Chain,Core Attack Chain
MakeMalware_EthicalHacking,5,f2561,<module>@demo5_downloadAndRunFilesOnTarget.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,5,f2561,<module>@demo3_stealWLAN.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,6,40c64,<module>@demo2_getReportByEmail.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,6,40c64,<module>@demo4_downloadFilesOnTarget.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,6,40c64,<module>@demo1_executeCommands.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,6,40c64,NEW@<module>@demo6_DownloadExecuteReport.py_slice.py,Core Attack Chain,Core Attack Chain
MakeMalware_EthicalHacking,6,40c64,<module>@demo5_downloadAndRunFilesOnTarget.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,6,40c64,<module>@demo3_stealWLAN.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,6,40c64,NEW@<module>@demo7_DownloadExecuteReportDelete.py_slice.py,Core Attack Chain,Core Attack Chain
MakeMalware_EthicalHacking,7,b044a,<module>@demo2_getReportByEmail.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,7,b044a,<module>@demo4_downloadFilesOnTarget.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,7,b044a,NEW@<body>@Project_Keylogger_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
MakeMalware_EthicalHacking,7,b044a,<module>@demo1_executeCommands.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,7,b044a,<module>@demo5_downloadAndRunFilesOnTarget.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,7,b044a,<module>@demo3_stealWLAN.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,7,b044a,NEW@<module>@Project_Keylogger_callKeylogger.py_slice.py,Core Attack Chain,Core Attack Chain
MakeMalware_EthicalHacking,7,b044a,<module>@demo6_DownloadExecuteReport.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,7,b044a,NEW@<module>@demo7_DownloadExecuteReportDelete.py_slice.py,Full Attack Chain,Full Attack Chain
MakeMalware_EthicalHacking,8,e2fd5,<module>@demo2_getReportByEmail.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,8,e2fd5,<module>@demo4_downloadFilesOnTarget.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,8,e2fd5,NEW@<body>@Project_Keylogger_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
MakeMalware_EthicalHacking,8,e2fd5,<module>@demo1_executeCommands.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,8,e2fd5,NEW@<module>@demo6_DownloadExecuteReport.py_slice.py,Full Attack Chain,Full Attack Chain
MakeMalware_EthicalHacking,8,e2fd5,<module>@demo5_downloadAndRunFilesOnTarget.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,8,e2fd5,<module>@demo3_stealWLAN.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,8,e2fd5,NEW@<module>@Project_Backdoor_executeCommandUsingConnection.py_slice.py,Full Attack Chain,Full Attack Chain
MakeMalware_EthicalHacking,8,e2fd5,NEW@<module>@Project_Keylogger_callKeylogger.py_slice.py,Core Attack Chain,Core Attack Chain
MakeMalware_EthicalHacking,8,e2fd5,NEW@<module>@demo7_DownloadExecuteReportDelete.py_slice.py,Core Attack Chain,Core Attack Chain
MakeMalware_EthicalHacking,9,31751,<module>@demo2_getReportByEmail.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,9,31751,<module>@demo4_downloadFilesOnTarget.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,9,31751,<module>@demo1_executeCommands.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,9,31751,<body>@Project_Keylogger_keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,9,31751,<module>@demo5_downloadAndRunFilesOnTarget.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,9,31751,<module>@demo3_stealWLAN.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,9,31751,<module>@Project_Keylogger_callKeylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,9,31751,<module>@Project_Backdoor_executeCommandUsingConnection.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,9,31751,<module>@demo6_DownloadExecuteReport.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,9,31751,<module>@demo7_DownloadExecuteReportDelete.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,9,31751,NEW@<module>@Project_Backdoor_connect.py_slice.py,Undetermined,Undetermined
MakeMalware_EthicalHacking,10,6b7e3,<module>@demo2_getReportByEmail.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,10,6b7e3,<module>@demo4_downloadFilesOnTarget.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,10,6b7e3,<module>@demo1_executeCommands.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,10,6b7e3,<body>@Project_Keylogger_keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,10,6b7e3,<module>@demo5_downloadAndRunFilesOnTarget.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,10,6b7e3,<module>@demo3_stealWLAN.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,10,6b7e3,NEW@<module>@Project_Backdoor_chat.py_slice.py,Core Attack Chain,Core Attack Chain
MakeMalware_EthicalHacking,10,6b7e3,<module>@Project_Keylogger_callKeylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,10,6b7e3,<module>@Project_Backdoor_connect.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,10,6b7e3,<module>@Project_Backdoor_executeCommandUsingConnection.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,10,6b7e3,<module>@demo6_DownloadExecuteReport.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,10,6b7e3,<module>@demo7_DownloadExecuteReportDelete.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,11,fa6ae,<module>@demo2_getReportByEmail.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,11,fa6ae,<module>@demo4_downloadFilesOnTarget.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,11,fa6ae,NEW@<body>@Project_Keylogger_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
MakeMalware_EthicalHacking,11,fa6ae,<module>@demo1_executeCommands.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,11,fa6ae,NEW@<module>@demo6_DownloadExecuteReport.py_slice.py,Full Attack Chain,Full Attack Chain
MakeMalware_EthicalHacking,11,fa6ae,<module>@Project_Backdoor_chat.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,11,fa6ae,<module>@demo5_downloadAndRunFilesOnTarget.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,11,fa6ae,<module>@demo3_stealWLAN.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,11,fa6ae,NEW@<module>@Project_Backdoor_talk.py_slice.py,Undetermined,Undetermined
MakeMalware_EthicalHacking,11,fa6ae,NEW@<module>@Project_Keylogger_callKeylogger.py_slice.py,Core Attack Chain,Core Attack Chain
MakeMalware_EthicalHacking,11,fa6ae,<module>@Project_Backdoor_connect.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,11,fa6ae,<module>@Project_Backdoor_executeCommandUsingConnection.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,11,fa6ae,NEW@<module>@demo7_DownloadExecuteReportDelete.py_slice.py,Core Attack Chain,Core Attack Chain
MakeMalware_EthicalHacking,12,f0f7d,<module>@demo2_getReportByEmail.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,12,f0f7d,<module>@demo4_downloadFilesOnTarget.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,12,f0f7d,NEW@<body>@Project_Keylogger_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
MakeMalware_EthicalHacking,12,f0f7d,NEW@<body>@Project_Backdoor_backdoor.py_slice.py,Core Attack Chain,Core Attack Chain
MakeMalware_EthicalHacking,12,f0f7d,<module>@demo1_executeCommands.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,12,f0f7d,NEW@<module>@demo6_DownloadExecuteReport.py_slice.py,Full Attack Chain,Full Attack Chain
MakeMalware_EthicalHacking,12,f0f7d,<module>@Project_Backdoor_chat.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,12,f0f7d,<module>@demo5_downloadAndRunFilesOnTarget.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,12,f0f7d,<module>@demo3_stealWLAN.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
MakeMalware_EthicalHacking,12,f0f7d,<module>@Project_Backdoor_talk.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
