repo_name,commit_num,commit,prev_true_snapshot_label,true_snapshot_label,prev_pred_snapshot_label,pred_snapshot_label,true_snapshot_transition,pred_snapshot_transition,true_snapshot_malicious,pred_snapshot_malicious,new_slice_count,new_true_malicious_count,new_pred_malicious_count,candidate_true_same_malicious,candidate_pred_same_malicious,new_slice_details
HackerDoomsday,20,9b8ec,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,6,5,5,1,1,NEW@<lambda>16@gui.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@gui.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@multimedia.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@regedit_and_virus_safe.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@start_gdi.py_slice.py|T:Undetermined|P:Undetermined
HackerDoomsday,21,88b3c,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,6,6,6,1,1,NEW@<lambda>5@gui.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<lambda>6@gui.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@gui.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@multimedia.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@regedit_and_virus_safe.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
HackerDoomsday,22,3b318,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,5,5,5,1,1,NEW@<lambda>5@gui.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<lambda>6@gui.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@gui.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@multimedia.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
HackerDoomsday,23,cc00d,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,6,6,6,1,1,NEW@<lambda>5@gui.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<lambda>6@gui.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@gui.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@multimedia.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@regedit_and_virus_safe.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Infinite-Folder-Virus,2,65556,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,1,1,1,1,NEW@<module>@attacker.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@test.py_slice.py|T:Benign|P:Benign
Infinite-Folder-Virus,3,7ac4d,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@attacker.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Infinite-Folder-Virus,4,88f37,Full Attack Chain,Full Attack Chain,Full Attack Chain,Undetermined,Full Attack Chain->Full Attack Chain,Full Attack Chain->Undetermined,1,0,2,1,0,1,0,NEW@<module>@attacker.py_slice.py|T:Full Attack Chain|P:Undetermined || NEW@<module>@base.py_slice.py|T:Undetermined|P:Undetermined
Infinite-Folder-Virus,5,2118e,Full Attack Chain,Full Attack Chain,Undetermined,Undetermined,Full Attack Chain->Full Attack Chain,Undetermined->Undetermined,1,0,2,1,0,1,0,NEW@<module>@attacker.py_slice.py|T:Full Attack Chain|P:Benign || NEW@<module>@base.py_slice.py|T:Undetermined|P:Undetermined
Infinite-Folder-Virus,6,90d1d,Full Attack Chain,Full Attack Chain,Undetermined,Full Attack Chain,Full Attack Chain->Full Attack Chain,Undetermined->Full Attack Chain,1,1,2,1,1,1,0,NEW@<module>@attacker.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@base.py_slice.py|T:Undetermined|P:Undetermined
Infinite-Folder-Virus,7,a6604,Full Attack Chain,Full Attack Chain,Full Attack Chain,Undetermined,Full Attack Chain->Full Attack Chain,Full Attack Chain->Undetermined,1,0,2,1,0,1,0,NEW@<module>@attacker.py_slice.py|T:Full Attack Chain|P:Undetermined || NEW@<module>@base.py_slice.py|T:Undetermined|P:Undetermined
Infinite-Folder-Virus,8,4f6a1,Full Attack Chain,Full Attack Chain,Undetermined,Full Attack Chain,Full Attack Chain->Full Attack Chain,Undetermined->Full Attack Chain,1,1,3,2,3,1,0,NEW@<module>@attacker.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@base.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@test.py_slice.py|T:Benign|P:Full Attack Chain
Infinite-Folder-Virus,9,f5eb8,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<module>@attacker.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@base.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@test.py_slice.py|T:Benign|P:Benign
Infinite-Folder-Virus,10,eb4ab,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<module>@EnvCreator.py_slice.py|T:Benign|P:Benign || NEW@<module>@attacker.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@base.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Infinite-Folder-Virus,11,983cf,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,1,1,1,NEW@<module>@EnvCreator.py_slice.py|T:Benign|P:Benign || NEW@<module>@attacker.py_slice.py|T:Full Attack Chain|P:Benign || NEW@<module>@base.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Infinite-Folder-Virus,12,a5995,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,1,1,1,NEW@<module>@EnvCreator.py_slice.py|T:Benign|P:Benign || NEW@<module>@attacker.py_slice.py|T:Full Attack Chain|P:Undetermined || NEW@<module>@base.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Infinite-Folder-Virus,13,903ad,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,2,2,1,1,NEW@<module>@EnvCreator.py_slice.py|T:Benign|P:Benign || NEW@<module>@attacker.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@base.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Infinite-Folder-Virus,14,8c8d1,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@attacker.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Infinite-Folder-Virus,15,f9ce1,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<module>@attacker.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@base.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Infinite-Folder-Virus,16,1c08f,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,4,2,2,1,1,NEW@<module>@EnvCreator.py_slice.py|T:Benign|P:Benign || NEW@<module>@attacker.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@base.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@ctypesTest.py_slice.py|T:Benign|P:Benign
Infinite-Folder-Virus,17,9f429,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,4,2,2,1,1,NEW@<module>@EnvCreator.py_slice.py|T:Benign|P:Benign || NEW@<module>@attacker.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@base.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@ctypesTest.py_slice.py|T:Benign|P:Benign
Infinite-Folder-Virus,18,926e2,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,4,2,2,1,1,NEW@<module>@EnvCreator.py_slice.py|T:Benign|P:Benign || NEW@<module>@Fbscraper.py_slice.py|T:Benign|P:Benign || NEW@<module>@attacker.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@base.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
Infinite-Folder-Virus,19,4e4db,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,4,2,2,1,1,NEW@<module>@EnvCreator.py_slice.py|T:Benign|P:Benign || NEW@<module>@Fbscraper.py_slice.py|T:Benign|P:Benign || NEW@<module>@attacker.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@base.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
KMike,4,4e187,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,4,3,3,1,1,NEW@<module>@ransomware_basic_functionality___main__.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality_decrypt_files.py_slice.py|T:Benign|P:Benign || NEW@<module>@ransomware_basic_functionality_encrypt_files.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality_utils.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
KMike,5,d08a2,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,4,3,3,1,1,NEW@<module>@ransomware_basic_functionality___main__.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality_decrypt_files.py_slice.py|T:Benign|P:Benign || NEW@<module>@ransomware_basic_functionality_encrypt_files.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality_utils.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
KMike,6,e3a63,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,10,8,8,1,1,NEW@<body>@c_and_c_server_RSA.py_slice.py|T:Undetermined|P:Undetermined || NEW@<body>@c_and_c_server_server.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@c_and_c_server_RSA.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@c_and_c_server_server.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@helper_scripts_master_key_pair_gen.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality___main__.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality_decrypt_files.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality_encrypt_files.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality_utils.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@hello_world@c_and_c_server_server.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
KMike,7,8fb52,Core Attack Chain,Core Attack Chain,Core Attack Chain,Full Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Full Attack Chain,1,1,4,2,3,1,0,NEW@<module>@c_and_c_server_server.py_slice.py|T:Undetermined|P:Full Attack Chain || NEW@<module>@ransomware_basic_functionality___main__.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality_decrypt_files.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@hello_world@c_and_c_server_server.py_slice.py|T:Undetermined|P:Undetermined
KMike,8,15cec,Core Attack Chain,Core Attack Chain,Full Attack Chain,Full Attack Chain,Core Attack Chain->Core Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<module>@ransomware_basic_functionality___main__.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality_decrypt_files.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
KMike,9,dd6c0,Core Attack Chain,Core Attack Chain,Full Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Full Attack Chain->Core Attack Chain,1,1,7,4,4,1,0,NEW@<module>@c_and_c_server_server.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality___main__.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality_comms.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@ransomware_basic_functionality_decrypt_files.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality_encrypt_files.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality_utils.py_slice.py|T:Benign|P:Benign || NEW@hello_world@c_and_c_server_server.py_slice.py|T:Undetermined|P:Undetermined
KMike,10,f9b65,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,8,5,5,1,1,NEW@<module>@c_and_c_server_asymmetric_encryption.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@c_and_c_server_server.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@ransomware_basic_functionality___main__.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality_comms.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality_decrypt_files.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality_encrypt_files.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality_utils.py_slice.py|T:Benign|P:Benign || NEW@process@c_and_c_server_server.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
KMike,11,53197,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,6,5,5,1,1,NEW@<module>@c_and_c_server_server.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality___main__.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality_decrypt_files.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality_encrypt_files.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_basic_functionality_utils.py_slice.py|T:Benign|P:Benign || NEW@process@c_and_c_server_server.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
KMike,12,647fe,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,6,6,6,1,1,NEW@<module>@helper_scripts_master_key_pair_gen.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_core___main__.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_core_comms.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_core_decrypt_files.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_core_encrypt_files.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_core_utils.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
KMike,13,1ccc9,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,9,4,4,1,1,NEW@<body>@c_and_c_server_asymmetric_encryption.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@ransomware_core_crypto_asymmetric_encryption.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@c_and_c_server_payment.py_slice.py|T:Benign|P:Benign || NEW@<module>@c_and_c_server_utils.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_core_comms_decrypt.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@ransomware_core_comms_payment.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@ransomware_core_decrypt_files.py_slice.py|T:Benign|P:Benign || NEW@<module>@ransomware_core_utils.py_slice.py|T:Benign|P:Benign || NEW@initialise@c_and_c_server_server.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
KMike,14,62b21,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,10,7,7,1,1,NEW@<body>@c_and_c_server_asymmetric_encryption.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@ransomware_core_crypto_asymmetric_encryption.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@c_and_c_server_db.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@c_and_c_server_payment.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@c_and_c_server_server.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@c_and_c_server_utils.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_core_comms_decrypt.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@ransomware_core_comms_payment.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@ransomware_core_utils.py_slice.py|T:Benign|P:Benign || NEW@initialise@c_and_c_server_server.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
KMike,15,abafd,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,11,9,9,1,1,NEW@<body>@c_and_c_server_asymmetric_encryption.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@ransomware_core_crypto_asymmetric_encryption.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@c_and_c_server_db.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@c_and_c_server_payment.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@c_and_c_server_server.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@c_and_c_server_utils.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_core_comms_decrypt.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@ransomware_core_comms_payment.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@ransomware_core_decrypt_files.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_core_utils.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@initialise@c_and_c_server_server.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
KMike,16,33184,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,9,6,6,1,1,NEW@<body>@c_and_c_server_asymmetric_encryption.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@ransomware_core_crypto_asymmetric_encryption.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@c_and_c_server_utils.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_core_comms_bitcoin_address.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@ransomware_core_comms_decrypt.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@ransomware_core_decrypt_files.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_core_utils_file_ops.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_core_utils_statistics.py_slice.py|T:Undetermined|P:Undetermined || NEW@initialise@c_and_c_server_server.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
KMike,17,d75a9,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,10,5,5,1,1,NEW@<body>@c_and_c_server_asymmetric_encryption.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@ransomware_core_crypto_asymmetric_encryption.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@c_and_c_server_asymmetric_encryption.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@c_and_c_server_utils.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_core_comms_bitcoin_address.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@ransomware_core_comms_decrypt.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@ransomware_core_decrypt_files.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@ransomware_core_utils_file_ops.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@ransomware_core_utils_statistics.py_slice.py|T:Benign|P:Benign || NEW@initialise@c_and_c_server_server.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
